x,y_final
297.433594,1008.35661896069
299.046875,1103.80725916701
300.662109,1231.46510170279
302.275391,1283.97887692776
303.888672,1235.13731533582
305.501953,1110.04483914035
307.115234,996.639142792192
308.726562,925.024003469186
310.337891,912.599821902117
311.951172,847.531320646695
313.5625,774.637595635116
315.171875,728.407171885553
316.783203,704.513839263697
318.392578,694.651122021442
320.003906,651.434602582858
321.613281,669.784726602345
323.222656,669.380113351428
324.830078,629.677357892278
326.439453,552.861548650353
328.046875,537.029259790651
329.654297,581.281352991014
331.261719,580.93683280391
332.869141,536.027176266533
334.476562,485.566325016124
336.082031,492.781099967558
337.689453,506.554177950436
339.294922,497.299013516019
340.900391,450.321879695902
342.505859,424.581645744072
344.109375,411.262916763547
345.714844,420.982219612174
347.318359,400.298423628294
348.921875,380.73497300159
350.525391,379.598697149418
352.126953,388.936011404074
353.730469,391.347149959058
355.332031,390.974253555344
356.933594,408.806206074153
358.535156,377.056612452355
360.136719,351.966955543256
361.738281,355.494125926136
363.337891,348.75693623866
364.939453,294.667853109154
366.539062,317.229219576813
368.138672,331.207801111116
369.738281,322.429955886998
371.335938,297.694038685769
372.935547,338.237961435734
374.533203,331.882547543547
376.130859,300.637703029715
377.728516,280.355811261958
379.326172,270.50279867751
380.921875,269.029182586823
382.517578,239.597057117411
384.115234,226.737624846844
385.710938,239.143522262474
387.306641,247.56863305715
388.900391,294.246839177722
390.496094,284.532516171191
392.089844,251.620970901815
393.683594,175.707873637399
395.277344,190.090021433741
396.871094,170.687063762373
398.464844,201.710820581699
400.056641,206.646860938062
401.648438,228.5605138441
403.240234,210.972592606799
404.832031,232.076445390316
406.423828,199.959334325894
408.015625,190.121702105687
409.605469,144.267486793401
411.195312,192.089546110946
412.787109,212.12175491886
414.375,248.484349615696
415.964844,218.593323792213
417.554688,225.645433893719
419.142578,233.227584566882
420.730469,211.435203152863
422.318359,213.690525407427
423.90625,204.170025366316
425.494141,213.997489252774
427.082031,220.944958877536
428.667969,239.819203837912
430.253906,256.29123806838
431.839844,257.43236001253
433.425781,272.360153002222
435.011719,279.303044282732
436.595703,258.529071425112
438.181641,227.485970076793
439.765625,165.96562959533
441.349609,143.893573227248
442.933594,116.371810492606
444.515625,120.886610594066
446.099609,92.91827347089
447.681641,105.454890299679
449.263672,84.3191977782778
450.845703,49.8608745167399
452.427734,-23.6520487465409
454.009766,-42.9326281157747
455.589844,-71.4269845671671
457.171875,-97.8421823544257
458.751953,-81.6139892899824
460.332031,-41.0057890947558
461.912109,-23.8415868919457
463.490234,-67.5363488076938
465.070312,-72.9070735409366
466.648438,-51.1623835425851
468.228516,-10.2102288894833
469.806641,-7.51914085227288
471.382812,-4.90363288265013
472.960938,30.0312616609767
474.539062,44.7335599153091
476.115234,22.4444703042596
477.691406,3.12669303585099
479.267578,40.509936028794
480.84375,77.1087290898548
482.419922,128.580111282292
483.994141,167.92771874353
485.570312,196.199780082399
487.144531,200.009054403944
488.71875,240.778695796039
490.292969,283.76790874653
491.865234,313.349719878072
493.439453,344.8393096763
495.011719,406.885920858229
496.585938,464.742900106354
498.158203,538.065729939658
499.730469,642.023417997178
501.300781,782.901365675183
502.873047,965.111462243873
504.443359,1246.77491242474
506.015625,1519.77503232967
507.585938,1894.69700984448
509.15625,2483.4595913814
510.726562,3438.20025641143
512.294922,4875.52855504088
513.865234,7392.76868891863
515.433594,13587.416001667
517.001953,33766.5827232441
518.570312,74489.4965982176
520.138672,109056.626173026
521.707031,101001.370059441
523.273438,59487.8175570058
524.839844,24199.9861088023
526.408203,10780.9773111069
527.974609,6466.47121828124
529.539062,4390.52310974435
531.105469,3124.41042817276
532.671875,2378.63684418579
534.236328,1859.94990888667
535.800781,1523.86839621415
537.367188,1227.87353218425
538.929688,1034.17088249855
540.494141,852.016996089292
542.058594,718.834229271912
543.621094,649.013050862942
545.185547,597.812860065266
546.748047,522.79779113473
548.310547,426.975271219454
549.873047,342.736099527738
551.433594,242.564435301239
552.996094,200.388475124835
554.556641,202.954320027141
556.117188,176.596716235603
557.677734,123.016386911663
559.238281,122.541925172687
560.798828,144.410975852704
562.359375,126.082226675263
563.917969,79.8161607021064
565.478516,43.2036745881577
567.037109,8.50561940603561
568.595703,-1.35091540872685
570.152344,-2.86807727335994
571.710938,-20.2988962369871
573.269531,-61.9921568668111
574.826172,-57.4551226134886
576.382812,-26.5386817411322
577.939453,-15.7642196596685
579.496094,-36.235133319958
581.052734,-72.8812366702199
582.609375,-88.511763075102
584.164062,-62.4445225795162
585.71875,1.14797065411631
587.275391,38.9410438926491
588.830078,19.5782866536426
590.384766,-35.6922533792854
591.9375,-62.5246717526052
593.492188,-57.1055001589871
595.044922,-50.4541378275889
596.597656,-24.4287906819563
598.152344,10.4211605050147
599.705078,-6.40442510413449
601.255859,-3.61365287471195
602.808594,20.9730213559518
604.361328,26.9514279843855
605.912109,5.08642392198786
607.462891,31.9206600558966
609.013672,89.8068291956344
610.564453,119.044194466408
612.115234,138.928539813997
613.666016,168.409609141338
615.214844,212.308767363149
616.763672,234.685057974636
618.314453,250.428049462648
619.863281,237.925617381409
621.410156,200.780163590998
622.958984,175.015471037721
624.507812,177.32517543697
626.054688,169.152219036233
627.603516,143.466363208165
629.150391,133.693251389393
630.697266,136.055262757573
632.244141,126.756619346424
633.789062,91.206930781499
635.335938,64.4626168223659
636.880859,61.5412079264007
638.427734,33.5008058718768
639.972656,41.6523566810156
641.517578,80.2191829612495
643.060547,161.200939023626
644.605469,141.296074395676
646.150391,87.9680669499019
647.693359,52.9051036492005
649.236328,111.950146421137
650.779297,108.678920863131
652.322266,110.689862065326
653.865234,132.742422991825
655.408203,160.651908503234
656.949219,164.812942776219
658.492188,170.248335362631
660.033203,195.324088948454
661.574219,164.304809051784
663.115234,156.163061519031
664.65625,140.033871246546
666.197266,173.968534519336
667.736328,176.264029916589
669.275391,168.938160209874
670.816406,167.078745213398
672.355469,218.252758891694
673.894531,262.181853508058
675.433594,258.705394385317
676.970703,197.907264631176
678.509766,139.394862891513
680.046875,136.507885732768
681.583984,124.106123903196
683.121094,106.067430370102
684.658203,131.29719792847
686.195312,149.933445540796
687.732422,132.632646947114
689.267578,88.2008264376564
690.804688,39.0140469904725
692.339844,13.9192884924402
693.875,60.0303227053816
695.410156,97.9765329475328
696.945312,86.2726109204544
698.478516,21.2654224337801
700.013672,46.1588480079189
701.546875,28.5029266496834
703.080078,57.7265948888708
704.613281,4.91407157288112
706.146484,-0.429548737470784
707.679688,-5.44100760309003
709.212891,13.5621070302075
710.744141,19.7311167026158
712.277344,8.6409820745956
713.808594,34.6459327407424
715.339844,34.701958886062
716.871094,47.4387292446817
718.402344,19.9218777323372
719.931641,-8.13366852423037
721.462891,-31.8219504604567
722.992188,21.7325769098137
724.523438,50.8614226694681
726.052734,29.2469579174382
727.582031,-20.0859406688758
729.109375,-41.6098172487424
730.638672,-26.8507177282839
732.167969,15.4820605941328
733.695312,21.5622966278793
735.222656,2.56859084214062
736.75,34.0789649572973
738.277344,87.4494313337188
739.804688,81.1245374396755
741.332031,24.5777090928405
742.857422,31.1292240675128
744.384766,56.2494805499726
745.910156,48.1522579759689
747.435547,21.8785453885769
748.960938,39.4686733535468
750.486328,76.8976469732405
752.009766,71.6427891844612
753.535156,23.1590600979642
755.058594,2.34720182454952
756.582031,35.8510843742179
758.107422,84.5763493031749
759.628906,87.1580586287505
761.152344,71.8594797580905
762.675781,87.5021536368661
764.197266,116.929205309456
765.720703,128.748979186302
767.242188,101.970159327061
768.763672,97.8538480908549
770.285156,99.4889356737526
771.806641,79.9661698639759
773.328125,72.6542276941364
774.847656,104.734775556947
776.367188,137.653277684301
777.888672,149.4771352796
779.408203,143.461948419002
780.927734,156.956213615947
782.445312,145.038691410632
783.964844,149.001074900955
785.484375,87.2289793782713
787.001953,86.2184091726461
788.519531,106.284637581029
790.037109,160.882604955998
791.554688,134.791424502709
793.072266,165.109514543667
794.587891,191.880143911289
796.105469,238.383890971235
797.621094,218.564357142095
799.136719,202.857141384452
800.654297,172.630334031765
802.167969,187.492848580351
803.683594,199.135002037206
805.199219,190.590092246849
806.712891,213.077321770678
808.228516,216.767013484035
809.742188,256.328785708744
811.255859,257.4673089449
812.769531,248.433927809326
814.28125,238.049237946441
815.794922,264.553198141077
817.306641,276.84541869249
818.820312,250.118545991991
820.332031,230.493340743209
821.84375,222.163040413706
823.353516,210.968759636705
824.865234,237.877168436083
826.376953,241.803993745666
827.886719,267.32991078565
829.396484,253.605466250819
830.90625,219.313296405396
832.416016,233.108622952785
833.925781,228.798410567023
835.435547,228.357439137107
836.943359,170.912282265638
838.451172,226.012757613002
839.960938,231.757340326846
841.46875,205.508398276781
842.974609,158.933636665717
844.482422,192.570660622894
845.990234,194.296577286467
847.496094,183.319581788307
849.001953,171.006100534536
850.507812,151.265345152748
852.013672,110.550925586089
853.519531,120.928482323908
855.025391,171.595337752473
856.529297,171.137273209552
858.035156,139.341891832414
859.539062,128.098657530628
861.042969,142.438039567165
862.546875,169.900651220704
864.048828,189.809760599747
865.552734,171.826644760241
867.054688,142.437408645843
868.556641,135.517896827591
870.058594,145.326634249205
871.560547,138.586180219285
873.0625,150.53581926759
874.564453,162.438710508122
876.064453,163.34315711756
877.564453,157.629323099554
879.064453,140.428882453437
880.564453,126.551255477084
882.064453,146.166902304225
883.564453,151.474621117507
885.0625,131.428358061078
886.5625,121.110969167517
888.060547,121.921379360833
889.558594,144.207959401701
891.056641,152.043620599319
892.552734,114.243737087401
894.050781,54.2624694292464
895.546875,79.6455950454218
897.042969,167.046745250849
898.539062,174.058571978656
900.035156,114.726945803688
901.53125,84.3415674928989
903.025391,90.9060149547767
904.519531,94.5068501304985
906.015625,74.9805082885227
907.507812,105.599980699501
909.001953,128.004263837716
910.496094,102.949006574934
911.988281,90.1999943703383
913.482422,108.594049459978
914.974609,140.385821495017
916.466797,145.775793572266
917.958984,174.197957053091
919.449219,204.834001890101
920.941406,231.653796199029
922.431641,237.343429423958
923.921875,245.051251114013
925.412109,334.481767449144
926.902344,435.958469559863
928.390625,611.475271716092
929.880859,805.259071622735
931.369141,1037.73914749313
932.857422,1195.08348023911
934.345703,1416.50269020217
935.833984,1681.58616802426
937.320312,1968.98059615495
938.806641,2247.87435831334
940.294922,2462.39407514019
941.779297,2633.81536016117
943.265625,2712.66809428622
944.751953,2646.86587769525
946.236328,2521.13688080159
947.722656,2477.00726436371
949.207031,2468.57920623379
950.689453,2468.38497643299
952.173828,2477.25621594515
953.658203,2426.42162225715
