x,y_final
-300.873047,-1.49928094080203
-299.686523,59.5627549433006
-298.500977,48.3467560568971
-297.31543,30.5131331402961
-296.129883,32.9280613837335
-294.944336,32.3394504241384
-293.759766,27.8471282147656
-292.575195,31.8116416367827
-291.390625,33.8622799542728
-290.206055,32.9793517276098
-289.021484,30.4292210394762
-287.837891,30.1916761408619
-286.654297,35.0514085944443
-285.470703,36.4350791676245
-284.287109,33.3189477650265
-283.103516,23.530902236672
-281.920898,23.6103032425059
-280.737305,25.0499174331498
-279.554688,31.6562919894408
-278.373047,26.3918334068324
-277.19043,23.3369142413239
-276.008789,18.5000756815814
-274.826172,21.2494261971852
-273.644531,20.0462213145559
-272.463867,22.5624810195521
-271.282227,18.7035990845756
-270.101562,24.4372658035329
-268.919922,38.6754131987913
-267.739258,47.8685823436546
-266.55957,35.7959324097742
-265.378906,28.1741517801861
-264.199219,17.6744504827682
-263.018555,19.0111755916485
-261.838867,17.4743407688674
-260.660156,16.9931023746197
-259.480469,17.5156412145948
-258.301758,25.6993194649294
-257.123047,29.4265398963383
-255.944336,22.5778625108299
-254.765625,15.8715803185386
-253.586914,17.6156054752918
-252.40918,23.0818644220241
-251.231445,23.7157632515339
-250.053711,20.0047037291619
-248.875977,20.1923508429101
-247.698242,29.8010345048228
-246.521484,25.3453235432552
-245.344727,21.2048850681387
-244.167969,11.7306846081105
-242.991211,15.3155268436962
-241.81543,17.5113961326829
-240.638672,17.4001437136076
-239.462891,19.2986536651368
-238.287109,21.3155356082196
-237.111328,24.9696839406188
-235.936523,19.0169655122406
-234.760742,7.27400152282663
-233.585938,8.6538680792859
-232.411133,26.8033071209763
-231.236328,35.9381478942381
-230.0625,28.4641357892099
-228.888672,26.9410956184675
-227.713867,25.1628601951866
-226.540039,19.1215918253032
-225.367188,18.5517811347412
-224.193359,26.8668207773427
-223.020508,39.9355005141113
-221.847656,37.1069988959101
-220.674805,22.4025036173144
-219.501953,15.9844771163326
-218.329102,16.8717523638158
-217.157227,12.5240688498494
-215.985352,12.813182748938
-214.813477,23.8329358821679
-213.641602,24.6793026464657
-212.470703,17.7853449070148
-211.298828,28.2821836117877
-210.12793,29.8762312245202
-208.957031,30.4408434802138
-207.786133,20.4573832089449
-206.616211,28.8448250488447
-205.445312,28.0246014370831
-204.275391,30.3224296601008
-203.105469,30.2458969345047
-201.936523,26.5683687586113
-200.766602,29.0663949900066
-199.597656,21.6676633842302
-198.427734,16.2860141455274
-197.258789,12.3129097217757
-196.09082,25.4511034739388
-194.921875,34.7430827113417
-193.753906,32.2328121674666
-192.585938,29.2317495463224
-191.417969,30.1406139635263
-190.25,31.4072230076972
-189.082031,33.0986781907126
-187.915039,45.307672938415
-186.748047,46.731885253363
-185.581055,34.9847412217087
