x,y_final
999.935547,1809.51821334426
1001.416016,1693.36944031362
1002.894531,1589.05575138088
1004.373047,1495.44564602373
1005.851562,1411.40762371989
1007.330078,1335.81018394706
1008.808594,1267.52182618294
1010.287109,1205.41104990524
1011.763672,1148.34635459167
1013.240234,1099.47069491942
1014.71875,1047.06163616379
1016.195312,989.730244948982
1017.671875,940.656407801382
1019.146484,890.391775727092
1020.623047,838.901774198172
1022.099609,786.98220788238
1023.574219,740.640905556155
1025.048828,699.317899916723
1026.523438,653.962747984278
1027.998047,608.83042297518
1029.472656,564.29527018105
1030.947266,514.549016110362
1032.419922,467.098079176227
1033.894531,416.825394040678
1035.367188,367.698263249286
1036.839844,314.206825614169
1038.3125,266.876431457357
1039.785156,219.848673916772
1041.257812,180.917159651687
1042.730469,143.581897934276
1044.201172,117.181413038852
1045.671875,92.2916756665688
1047.144531,78.0199953094486
1048.615234,65.2450862971909
1050.083984,58.560831911193
1051.554688,52.3875665807702
1053.025391,44.8939523768923
1054.494141,43.6385215322518
1055.964844,44.2227142005867
1057.433594,42.5151757236046
1058.902344,37.6765190409951
1060.371094,33.6547076584004
1061.839844,33.9789586557396
1063.308594,35.9265167550016
1064.775391,38.7997154493032
1066.244141,42.7934340372944
1067.710938,44.8355435402349
1069.177734,41.4528829408433
1070.644531,39.5049899148572
1072.111328,38.4172101271557
1073.578125,38.6494015703178
1075.042969,36.0477170402183
1076.509766,30.5278348153961
1077.974609,28.4145289520338
1079.439453,27.4548049254544
1080.904297,28.3002965372398
1082.369141,23.5157703826567
1083.833984,25.4658321072387
1085.298828,26.1436645989138
1086.761719,26.1593126150571
1088.226562,29.0733469396949
1089.689453,29.7423294405494
1091.152344,27.7532101576552
1092.615234,26.3640154111151
1094.078125,25.8560935643977
1095.539062,28.3213085781809
1097.001953,29.1241326510541
1098.462891,27.6030648293495
1099.925781,27.166096801247
1101.386719,27.8081035303882
1102.847656,26.9745575082483
1104.308594,30.3903028079451
1105.769531,29.8012954486961
1107.228516,33.9881870227891
1108.689453,33.9770836244391
1110.148438,31.765363660757
1111.607422,32.5300123873867
1113.066406,32.969064221642
1114.525391,35.1721474584783
1115.984375,32.1804280524581
1117.443359,33.0591139300262
1118.900391,34.3962826796004
1120.359375,31.0563912145693
1121.816406,31.3654343729963
1123.273438,36.1900613301163
1124.730469,33.6741690494204
1126.1875,32.8889097368579
1127.644531,37.4045168899978
1129.099609,35.8425370652424
1130.556641,31.7909631356646
1132.011719,33.551807949764
1133.466797,33.1393530181504
1134.921875,32.4444915716674
1136.376953,32.735656045876
1137.832031,33.8647645125384
1139.287109,28.2670532090971
1140.740234,28.8178099951234
1142.195312,27.1269372043869
1143.648438,17.4400994107883
1145.101562,15.9287610355703
1146.554688,17.7642091950827
1148.007812,16.7964297046861
1149.460938,16.7548110922939
1150.912109,14.3408956588233
1152.365234,12.0668505267401
1153.816406,13.1077966332046
1155.267578,15.3362046293223
1156.71875,17.7413202208676
1158.169922,17.6744296101113
1159.621094,24.9370921780087
1161.072266,30.8803368976664
1162.521484,29.4066882733601
